"unit","collection","pathway","size","ES","NES","pval","q_bh","redundant_with","leading_edge"
"B_Tumor","C5:GO:BP","GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",91,-0.202098572945392,-0.838920213051813,0.723577235772358,0.963800079314296,NA,"ENSG00000135919;ENSG00000003393;ENSG00000105464;ENSG00000196277;ENSG00000080815;ENSG00000143952;ENSG00000115902;ENSG00000079482;ENSG00000169992;ENSG00000163873;ENSG00000134294;ENSG00000182389;ENSG00000150394;ENSG00000108405;ENSG00000075429;ENSG00000198785;ENSG00000121297;ENSG00000067715;ENSG00000232810;ENSG00000108691;ENSG00000121807;ENSG00000008735;ENSG00000164082;ENSG00000121361;ENSG00000162946;ENSG00000117009;ENSG00000188603"
"B_Tumor","C5:GO:BP","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",392,-0.186594997143197,-0.860796260511059,0.723960396039604,0.963800079314296,NA,"ENSG00000076382;ENSG00000067715;ENSG00000146425;ENSG00000121022;ENSG00000118308;ENSG00000116141;ENSG00000103056;ENSG00000181029;ENSG00000100242;ENSG00000153930;ENSG00000168356;ENSG00000111537;ENSG00000165025;ENSG00000114354;ENSG00000157601;ENSG00000105851;ENSG00000086827;ENSG00000158869;ENSG00000115232;ENSG00000168538;ENSG00000166579;ENSG00000109684;ENSG00000138686;ENSG00000171608;ENSG00000107862;ENSG00000165480;ENSG00000135521;ENSG00000106976;ENSG00000047621;ENSG00000121957;ENSG00000070540;ENSG00000154839;ENSG00000022556;ENSG00000171720;ENSG00000040275;ENSG00000086730;ENSG00000183486;ENSG00000120008;ENSG00000135476;ENSG00000186193;ENSG00000010671;ENSG00000066294;ENSG00000100285;ENSG00000213658;ENSG00000000938;ENSG00000167851;ENSG00000138073;ENSG00000168961;ENSG00000138778;ENSG00000013810;ENSG00000092929;ENSG00000115163;ENSG00000080986;ENSG00000176438;ENSG00000282608;ENSG00000188603"
"B_Tumor","C5:GO:BP","GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",124,0.194939756417395,0.880239112295769,0.72488906817265,0.963800079314296,NA,"ENSG00000118689;ENSG00000167136;ENSG00000142655;ENSG00000158828;ENSG00000101144;ENSG00000105976;ENSG00000167815;ENSG00000157911;ENSG00000077097;ENSG00000126602;ENSG00000142168;ENSG00000121691;ENSG00000142208;ENSG00000170962;ENSG00000197442;ENSG00000005882;ENSG00000173039;ENSG00000126432;ENSG00000114026;ENSG00000176170;ENSG00000163932;ENSG00000109610"
"B_Tumor","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",69,0.219634974411498,0.852777794035308,0.725050100200401,0.963800079314296,NA,"ENSG00000160948;ENSG00000182923;ENSG00000161011;ENSG00000133134;ENSG00000105974;ENSG00000142208;ENSG00000204388;ENSG00000162191;ENSG00000063244;ENSG00000008405;ENSG00000102409;ENSG00000164615;ENSG00000166681;ENSG00000166326;ENSG00000116288;ENSG00000172425;ENSG00000010810;ENSG00000100300;ENSG00000132326;ENSG00000166170;ENSG00000167693;ENSG00000136014"
"B_Tumor","C5:GO:BP","GOBP_COPPER_ION_HOMEOSTASIS",21,-0.256948160261669,-0.828606181664538,0.72516155088853,0.963800079314296,NA,"ENSG00000136868;ENSG00000115657;ENSG00000006695;ENSG00000284194;ENSG00000136867"
"B_Tumor","C5:GO:BP","GOBP_SECRETORY_GRANULE_LOCALIZATION",23,0.252234574927443,0.825981529541824,0.72548247341473,0.963800079314296,NA,"ENSG00000007516;ENSG00000132872;ENSG00000105649;ENSG00000054523;ENSG00000137766;ENSG00000076944"
"B_Tumor","C5:GO:BP","GOBP_ACTIN_NUCLEATION",54,0.238587795732087,0.798913616210041,0.725925925925926,0.963800079314296,NA,"ENSG00000172725;ENSG00000152409;ENSG00000130787;ENSG00000133627;ENSG00000158195;ENSG00000122574;ENSG00000138443;ENSG00000148180;ENSG00000181404;ENSG00000143761"
"B_Tumor","C5:GO:BP","GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS",20,0.267402396589761,0.799716518856484,0.726038338658147,0.963800079314296,NA,"ENSG00000132376;ENSG00000213853;ENSG00000159167;ENSG00000135744;ENSG00000051523"
"B_Tumor","C5:GO:BP","GOBP_SECRETION_BY_TISSUE",39,0.227817658767709,0.856827005687238,0.726492391728443,0.963800079314296,NA,"ENSG00000143126;ENSG00000131408;ENSG00000164270;ENSG00000056972;ENSG00000049245"
"B_Tumor","C5:GO:BP","GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY",58,0.219557156848695,0.8245645155222,0.726644282046218,0.963800079314296,NA,"ENSG00000141026;ENSG00000175550;ENSG00000106290;ENSG00000175221;ENSG00000063322;ENSG00000161920;ENSG00000104973;ENSG00000122728;ENSG00000008838;ENSG00000099917;ENSG00000152944;ENSG00000126351;ENSG00000162227;ENSG00000148297"
"B_Tumor","C5:GO:BP","GOBP_INTERSTRAND_CROSS_LINK_REPAIR",43,-0.240587977701672,-0.780355009015779,0.726684199878616,0.963800079314296,NA,"ENSG00000198690;ENSG00000185504;ENSG00000131944;ENSG00000144554;ENSG00000111247;ENSG00000010072;ENSG00000140525;ENSG00000112130;ENSG00000221829;ENSG00000175595;ENSG00000152457;ENSG00000000460;ENSG00000175054;ENSG00000109674"
"B_Tumor","C5:GO:BP","GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE",199,0.198207238479043,0.821573484392123,0.72679580306699,0.963800079314296,NA,"ENSG00000110107;ENSG00000095002;ENSG00000154767;ENSG00000105373;ENSG00000225830;ENSG00000140943;ENSG00000064393;ENSG00000118689;ENSG00000117748;ENSG00000114670;ENSG00000184481;ENSG00000117614;ENSG00000172977;ENSG00000182923;ENSG00000103194;ENSG00000090447;ENSG00000163322;ENSG00000102882;ENSG00000110092;ENSG00000085224;ENSG00000091436;ENSG00000105248;ENSG00000020922;ENSG00000008405;ENSG00000104419;ENSG00000135679;ENSG00000185515;ENSG00000181163;ENSG00000081377;ENSG00000177076;ENSG00000015475;ENSG00000139842;ENSG00000173846;ENSG00000170836"
"B_Tumor","C5:GO:BP","GOBP_VASODILATION",47,-0.221702622377743,-0.814131657384437,0.726816539542352,0.963800079314296,NA,"ENSG00000069431;ENSG00000185532;ENSG00000261371;ENSG00000151348;ENSG00000021826;ENSG00000188778;ENSG00000232810;ENSG00000116741;ENSG00000121361;ENSG00000169252;ENSG00000156113"
"B_Tumor","C5:GO:BP","GOBP_VACUOLE_ORGANIZATION",251,0.205482424466806,0.803197779275699,0.727344992050874,0.963800079314296,NA,"ENSG00000144567;ENSG00000157954;ENSG00000140943;ENSG00000146955;ENSG00000102805;ENSG00000116857;ENSG00000167378;ENSG00000182372;ENSG00000158828;ENSG00000139112;ENSG00000136710;ENSG00000104142;ENSG00000174903;ENSG00000130724;ENSG00000101421;ENSG00000032742;ENSG00000143669;ENSG00000109113;ENSG00000104044;ENSG00000215114;ENSG00000144645;ENSG00000276293;ENSG00000138760;ENSG00000088833;ENSG00000068697;ENSG00000104341;ENSG00000068323;ENSG00000034713;ENSG00000164695;ENSG00000179364;ENSG00000108786;ENSG00000131165;ENSG00000254470;ENSG00000110046;ENSG00000047249;ENSG00000151445;ENSG00000198925;ENSG00000134709;ENSG00000118804;ENSG00000165943;ENSG00000160695;ENSG00000204371;ENSG00000255112;ENSG00000071553;ENSG00000083290;ENSG00000141699;ENSG00000115561;ENSG00000188021"
"B_Tumor","C5:GO:BP","GOBP_EPIBOLY",39,-0.241897350582842,-0.808935794887988,0.727811820517889,0.963800079314296,NA,"ENSG00000138448;ENSG00000150093;ENSG00000113070;ENSG00000151694;ENSG00000159753;ENSG00000161638;ENSG00000130635;ENSG00000196588;ENSG00000162493;ENSG00000198793;ENSG00000136167"
"B_Tumor","C5:GO:BP","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",189,0.197595580493246,0.830546237484986,0.727932285368803,0.963800079314296,NA,"ENSG00000095002;ENSG00000179041;ENSG00000105373;ENSG00000178053;ENSG00000064393;ENSG00000204463;ENSG00000118689;ENSG00000172977;ENSG00000103194;ENSG00000127616;ENSG00000152409;ENSG00000090447;ENSG00000170632;ENSG00000174307;ENSG00000142208;ENSG00000085224;ENSG00000005882;ENSG00000105327;ENSG00000004975;ENSG00000105248;ENSG00000132382;ENSG00000122779;ENSG00000104419;ENSG00000197498;ENSG00000171791;ENSG00000135679;ENSG00000186834;ENSG00000160396;ENSG00000197579;ENSG00000181163;ENSG00000177076;ENSG00000104884;ENSG00000115268;ENSG00000173846;ENSG00000170836"
"B_Tumor","C5:GO:BP","GOBP_VESICLE_TETHERING",32,0.26384649687784,0.746843870657774,0.728106922002793,0.963800079314296,NA,"ENSG00000180104;ENSG00000131558;ENSG00000138190;ENSG00000100815;ENSG00000010270;ENSG00000007255"
"B_Tumor","C5:GO:BP","GOBP_REGULATION_OF_D_GLUCOSE_IMPORT",48,0.232506401665805,0.815961059925133,0.728205128205128,0.963800079314296,NA,"ENSG00000171105;ENSG00000111269;ENSG00000197822;ENSG00000223802;ENSG00000142208;ENSG00000159399;ENSG00000185950"
"B_Tumor","C5:GO:BP","GOBP_INTRACELLULAR_PH_REDUCTION",55,-0.254065884681642,-0.760712670008061,0.728285077951002,0.963800079314296,NA,"ENSG00000188092;ENSG00000128973;ENSG00000033867;ENSG00000124140;ENSG00000169504;ENSG00000117560;ENSG00000147614;ENSG00000067836;ENSG00000219200;ENSG00000162341;ENSG00000185344;ENSG00000179331;ENSG00000104093;ENSG00000158714;ENSG00000018280;ENSG00000188603"
"B_Tumor","C5:GO:BP","GOBP_CELLULAR_COMPONENT_MAINTENANCE",82,0.210650156618321,0.841875507165249,0.728509463722397,0.963800079314296,NA,"ENSG00000165215;ENSG00000176058;ENSG00000171105;ENSG00000204936;ENSG00000085733;ENSG00000142192;ENSG00000204843;ENSG00000152413;ENSG00000108262;ENSG00000164061;ENSG00000140443;ENSG00000105649;ENSG00000082805;ENSG00000137825;ENSG00000196415"
"B_Tumor","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE",20,-0.253074203258774,-0.835058543408273,0.728597449908925,0.963800079314296,NA,"ENSG00000189298;ENSG00000112029;ENSG00000122691"
"B_Tumor","C5:GO:BP","GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",291,-0.189325087088225,-0.859775985074176,0.728837302381429,0.963800079314296,NA,"ENSG00000135821;ENSG00000130208;ENSG00000148344;ENSG00000070669;ENSG00000103222;ENSG00000143994;ENSG00000143207;ENSG00000197977;ENSG00000118514;ENSG00000176715;ENSG00000160200;ENSG00000151376;ENSG00000149485;ENSG00000249437;ENSG00000163106;ENSG00000239672;ENSG00000120053;ENSG00000141447;ENSG00000100219;ENSG00000136881;ENSG00000107317;ENSG00000079156;ENSG00000099377;ENSG00000021826;ENSG00000100197;ENSG00000188921;ENSG00000069764;ENSG00000086205;ENSG00000164932;ENSG00000019582;ENSG00000162882;ENSG00000132965;ENSG00000037757;ENSG00000135069;ENSG00000164687;ENSG00000139990;ENSG00000173208;ENSG00000165025;ENSG00000074416;ENSG00000103740;ENSG00000131203;ENSG00000179593;ENSG00000165555;ENSG00000151093;ENSG00000125538;ENSG00000137752;ENSG00000158715;ENSG00000078401;ENSG00000196139;ENSG00000100031;ENSG00000112531;ENSG00000065911;ENSG00000095303;ENSG00000060982;ENSG00000115919;ENSG00000025434;ENSG00000099194;ENSG00000083535;ENSG00000204136;ENSG00000135929;ENSG00000010932;ENSG00000059377;ENSG00000079215;ENSG00000117009;ENSG00000091106;ENSG00000164047;ENSG00000135094;ENSG00000188603;ENSG00000183010"
"B_Tumor","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",143,0.202670509914193,0.832959077304067,0.728990751909932,0.963800079314296,NA,"ENSG00000102054;ENSG00000136999;ENSG00000064393;ENSG00000103266;ENSG00000126106;ENSG00000187391;ENSG00000141232;ENSG00000153487;ENSG00000178951;ENSG00000168140;ENSG00000105974;ENSG00000116478;ENSG00000169375;ENSG00000127445;ENSG00000111707;ENSG00000032219;ENSG00000144730;ENSG00000139146;ENSG00000115170;ENSG00000140992;ENSG00000197496;ENSG00000133104;ENSG00000137642;ENSG00000069702;ENSG00000105971;ENSG00000156535;ENSG00000103226;ENSG00000125850"
"B_Tumor","C5:GO:BP","GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",17,-0.271345483385898,-0.811299100314721,0.729067930489731,0.963800079314296,NA,"ENSG00000138615;ENSG00000112175;ENSG00000017427;ENSG00000167034"
"B_Tumor","C5:GO:BP","GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION",20,0.260168273578232,0.830282127899654,0.729745949189838,0.963800079314296,NA,"ENSG00000178093;ENSG00000172977;ENSG00000125207;ENSG00000106351;ENSG00000115548;ENSG00000173744"
"B_Tumor","C5:GO:BP","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",129,0.199632167293831,0.83638136827881,0.730018491884117,0.963800079314296,NA,"ENSG00000130402;ENSG00000173801;ENSG00000137942;ENSG00000105357;ENSG00000127914;ENSG00000105974;ENSG00000176658;ENSG00000213853;ENSG00000158195;ENSG00000080709;ENSG00000096696;ENSG00000159251;ENSG00000149575;ENSG00000129682;ENSG00000018625;ENSG00000148180;ENSG00000118729;ENSG00000115109;ENSG00000046604;ENSG00000159167;ENSG00000120457;ENSG00000198523;ENSG00000196465;ENSG00000198626"
"B_Tumor","C5:GO:BP","GOBP_CELL_FATE_COMMITMENT",223,-0.193859116642637,-0.828691843795861,0.730243612596554,0.963800079314296,NA,"ENSG00000099250;ENSG00000080815;ENSG00000197905;ENSG00000180447;ENSG00000170004;ENSG00000092607;ENSG00000196591;ENSG00000104432;ENSG00000104313;ENSG00000100097;ENSG00000073861;ENSG00000164305;ENSG00000116132;ENSG00000140538;ENSG00000143384;ENSG00000162552;ENSG00000162594;ENSG00000126778;ENSG00000184557;ENSG00000064309;ENSG00000158955;ENSG00000136158;ENSG00000169884;ENSG00000150093;ENSG00000133937;ENSG00000089225;ENSG00000005513;ENSG00000134532;ENSG00000138685;ENSG00000083799;ENSG00000003137;ENSG00000135374;ENSG00000176165;ENSG00000157557;ENSG00000006652;ENSG00000132170;ENSG00000143178;ENSG00000110944;ENSG00000057657;ENSG00000119608;ENSG00000049768;ENSG00000137265;ENSG00000105639;ENSG00000139549;ENSG00000120337;ENSG00000204531;ENSG00000127152;ENSG00000162739;ENSG00000149480;ENSG00000156127;ENSG00000113302;ENSG00000115318;ENSG00000122224;ENSG00000136244;ENSG00000162493;ENSG00000197471;ENSG00000078401;ENSG00000166477;ENSG00000163508;ENSG00000198793;ENSG00000160712;ENSG00000198846;ENSG00000096996;ENSG00000158714;ENSG00000110848;ENSG00000168610;ENSG00000106571;ENSG00000135047"
"B_Tumor","C5:GO:BP","GOBP_REPLACEMENT_OSSIFICATION",31,-0.231507584310792,-0.828389082125055,0.730305466237942,0.963800079314296,NA,"ENSG00000068885;ENSG00000173868;ENSG00000081189;ENSG00000124813;ENSG00000274276;ENSG00000183160;ENSG00000165458;ENSG00000182197;ENSG00000105880;ENSG00000157227;ENSG00000160200;ENSG00000169919;ENSG00000159899;ENSG00000156427;ENSG00000103056;ENSG00000260428;ENSG00000108821;ENSG00000137745"
"B_Tumor","C5:GO:BP","GOBP_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS",21,0.262121138719203,0.806712025275288,0.73031893419459,0.963800079314296,NA,"ENSG00000125458;ENSG00000076248;ENSG00000154328;ENSG00000114026;ENSG00000179958"
"B_Tumor","C5:GO:BP","GOBP_RESPONSE_TO_GLUCAGON",27,0.23813518149772,0.841590747825852,0.730483644390929,0.963800079314296,NA,"ENSG00000130707;ENSG00000129596;ENSG00000008405;ENSG00000188191;ENSG00000065325;ENSG00000112164;ENSG00000179091;ENSG00000072062;ENSG00000108946;ENSG00000162104;ENSG00000198727;ENSG00000118260"
"B_Tumor","C5:GO:BP","GOBP_ADHERENS_JUNCTION_ASSEMBLY",15,0.27730260042462,0.808410250920684,0.730963441728944,0.963800079314296,NA,"ENSG00000035403;ENSG00000186111;ENSG00000138443"
"B_Tumor","C5:GO:BP","GOBP_MRNA_3_END_PROCESSING",45,0.245041210559617,0.791748979206175,0.731160896130346,0.963800079314296,NA,"ENSG00000163125;ENSG00000014164;ENSG00000006712;ENSG00000101413;ENSG00000101138;ENSG00000125755;ENSG00000141425;ENSG00000071894;ENSG00000214309;ENSG00000168710;ENSG00000214575;ENSG00000167005;ENSG00000111605;ENSG00000145216;ENSG00000121274;ENSG00000136807;ENSG00000134371;ENSG00000160075"
"B_Tumor","C5:GO:BP","GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY",42,-0.245291114414061,-0.744085204366902,0.731446665347318,0.963800079314296,NA,"ENSG00000113083;ENSG00000141756;ENSG00000046653;ENSG00000138080;ENSG00000147485;ENSG00000169604;ENSG00000170961;ENSG00000140092;ENSG00000144810;ENSG00000132170;ENSG00000049540;ENSG00000103056;ENSG00000183087;ENSG00000164692;ENSG00000130508;ENSG00000168542;ENSG00000142156"
"B_Tumor","C5:GO:BP","GOBP_CANONICAL_WNT_SIGNALING_PATHWAY",296,0.188339972302476,0.844372601139075,0.731580004015258,0.963800079314296,NA,"ENSG00000066468;ENSG00000162337;ENSG00000173801;ENSG00000104964;ENSG00000107404;ENSG00000118689;ENSG00000116857;ENSG00000163785;ENSG00000172819;ENSG00000102678;ENSG00000172531;ENSG00000136848;ENSG00000073536;ENSG00000060656;ENSG00000068308;ENSG00000101193;ENSG00000105974;ENSG00000173273;ENSG00000159461;ENSG00000142192;ENSG00000143842;ENSG00000116478;ENSG00000104290;ENSG00000127445;ENSG00000183207;ENSG00000125398;ENSG00000166949;ENSG00000103126;ENSG00000141551;ENSG00000116128;ENSG00000004975;ENSG00000167779;ENSG00000107816;ENSG00000105559;ENSG00000134569;ENSG00000137693;ENSG00000115457;ENSG00000070018;ENSG00000140332;ENSG00000131023;ENSG00000140153;ENSG00000077684;ENSG00000101282;ENSG00000136160;ENSG00000150764;ENSG00000065717"
"B_Tumor","C5:GO:BP","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",52,-0.22088155581855,-0.81806039280849,0.731586261663689,0.963800079314296,NA,"ENSG00000100219;ENSG00000138685;ENSG00000130816;ENSG00000132170;ENSG00000100985;ENSG00000232810;ENSG00000096968;ENSG00000119699;ENSG00000087245;ENSG00000078401;ENSG00000171631;ENSG00000017427;ENSG00000136634"
"B_Tumor","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_BINDING",39,-0.230835185178729,-0.825626657377945,0.732100708103855,0.963800079314296,NA,"ENSG00000013573;ENSG00000153879;ENSG00000132109;ENSG00000160360;ENSG00000143748;ENSG00000124486;ENSG00000100985;ENSG00000163840;ENSG00000138496;ENSG00000011422;ENSG00000163564;ENSG00000017427"
"B_Tumor","C5:GO:BP","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS",315,0.194620360689918,0.842431991290266,0.732175318117552,0.963800079314296,NA,"ENSG00000006042;ENSG00000179041;ENSG00000173801;ENSG00000105373;ENSG00000107404;ENSG00000140943;ENSG00000147955;ENSG00000160789;ENSG00000135624;ENSG00000196712;ENSG00000171206;ENSG00000161011;ENSG00000102678;ENSG00000153487;ENSG00000178951;ENSG00000153201;ENSG00000215021;ENSG00000142192;ENSG00000196313;ENSG00000103197;ENSG00000006712;ENSG00000039068;ENSG00000169375;ENSG00000056972;ENSG00000088888;ENSG00000130726;ENSG00000127445;ENSG00000125398;ENSG00000166949;ENSG00000137699;ENSG00000142208;ENSG00000146834;ENSG00000044115;ENSG00000198087;ENSG00000107140;ENSG00000107816;ENSG00000169629;ENSG00000143337;ENSG00000143321;ENSG00000197498;ENSG00000137693;ENSG00000111231;ENSG00000135679;ENSG00000136504;ENSG00000105576;ENSG00000131023;ENSG00000105677;ENSG00000196821;ENSG00000117408;ENSG00000163932;ENSG00000197579;ENSG00000084734;ENSG00000181163;ENSG00000092969;ENSG00000157782;ENSG00000153187;ENSG00000152804;ENSG00000213465;ENSG00000153165;ENSG00000130826;ENSG00000272391;ENSG00000205339;ENSG00000066044;ENSG00000265972;ENSG00000177688;ENSG00000116288;ENSG00000117597;ENSG00000064300;ENSG00000172057;ENSG00000010810;ENSG00000169905"
"B_Tumor","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",32,-0.242733663386891,-0.825846045701784,0.732484076433121,0.963800079314296,NA,"ENSG00000160179;ENSG00000162552;ENSG00000144891;ENSG00000148926;ENSG00000232810;ENSG00000111537;ENSG00000112531;ENSG00000153071"
"B_Tumor","C5:GO:BP","GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION",15,-0.283560791532063,-0.80980713194562,0.732496964791582,0.963800079314296,NA,"ENSG00000176165;ENSG00000164405;ENSG00000187123;ENSG00000162946"
"B_Tumor","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",57,-0.222388125157166,-0.8300107603334,0.732856290995826,0.963800079314296,NA,"ENSG00000100219;ENSG00000132341;ENSG00000105647;ENSG00000174697;ENSG00000096968;ENSG00000183087;ENSG00000125538;ENSG00000163874;ENSG00000171720;ENSG00000170312;ENSG00000112739;ENSG00000180353;ENSG00000106571"
"B_Tumor","C5:GO:BP","GOBP_OSTEOBLAST_DEVELOPMENT",15,0.29879807020805,0.761788468862855,0.732857709076496,0.963800079314296,NA,"ENSG00000162337;ENSG00000130522;ENSG00000166949;ENSG00000133895"
"B_Tumor","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",117,-0.194854632858504,-0.878229498886667,0.733013589128697,0.963800079314296,NA,"ENSG00000154188;ENSG00000181104;ENSG00000077458;ENSG00000151474;ENSG00000198833;ENSG00000184787;ENSG00000102362;ENSG00000138376;ENSG00000110801;ENSG00000086061;ENSG00000135218;ENSG00000189058;ENSG00000100401;ENSG00000067066;ENSG00000103653;ENSG00000107882;ENSG00000091972;ENSG00000134321;ENSG00000118263;ENSG00000100906;ENSG00000168811;ENSG00000125538;ENSG00000100034;ENSG00000198355;ENSG00000113302;ENSG00000215475;ENSG00000171720;ENSG00000025434;ENSG00000180509"
"B_Tumor","C5:GO:BP","GOBP_THYROID_HORMONE_GENERATION",21,0.291115761203128,0.751790473136447,0.733533533533534,0.964036373738844,NA,"ENSG00000140274;ENSG00000211452;ENSG00000178919;ENSG00000140279;ENSG00000042832;ENSG00000125618;ENSG00000164733"
"B_Tumor","C5:GO:BP","GOBP_POSTSYNAPSE_ASSEMBLY",83,-0.209958446093125,-0.80669404536314,0.733689205219454,0.964036373738844,NA,"ENSG00000101463;ENSG00000055163;ENSG00000165985;ENSG00000121904;ENSG00000132481;ENSG00000128011;ENSG00000140538;ENSG00000196358;ENSG00000131711;ENSG00000169992;ENSG00000171246;ENSG00000131089;ENSG00000124140;ENSG00000004777;ENSG00000129559;ENSG00000177105;ENSG00000186648;ENSG00000072832;ENSG00000133216;ENSG00000135905;ENSG00000128512;ENSG00000153707;ENSG00000196083;ENSG00000146006;ENSG00000196396;ENSG00000116141;ENSG00000108798;ENSG00000173621;ENSG00000110881"
"B_Tumor","C5:GO:BP","GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE",23,-0.266025626132043,-0.822548409007482,0.73436877737953,0.96460331299041,NA,"ENSG00000173614;ENSG00000105835;ENSG00000099256;ENSG00000133805;ENSG00000196839"
"B_Tumor","C5:GO:BP","GOBP_SKIN_DEVELOPMENT",238,0.198836152626751,0.805053581470486,0.735156090593756,0.964635041856367,NA,"ENSG00000175707;ENSG00000066468;ENSG00000173801;ENSG00000196218;ENSG00000083307;ENSG00000184363;ENSG00000196712;ENSG00000096872;ENSG00000183421;ENSG00000178209;ENSG00000164066;ENSG00000105699;ENSG00000137497;ENSG00000175832;ENSG00000116478;ENSG00000189337;ENSG00000104290;ENSG00000056972;ENSG00000096696;ENSG00000118898;ENSG00000125398;ENSG00000204539;ENSG00000177494;ENSG00000197191;ENSG00000151748;ENSG00000173039;ENSG00000130702;ENSG00000179148;ENSG00000134569;ENSG00000137693;ENSG00000171791;ENSG00000189143;ENSG00000131023;ENSG00000167880;ENSG00000116539;ENSG00000197496;ENSG00000105664;ENSG00000092969;ENSG00000132932;ENSG00000198719;ENSG00000132470;ENSG00000142627;ENSG00000104884;ENSG00000055917;ENSG00000178919;ENSG00000105229;ENSG00000141448;ENSG00000147383;ENSG00000156535;ENSG00000162738;ENSG00000265972;ENSG00000010361;ENSG00000132842;ENSG00000064300;ENSG00000125850;ENSG00000179526;ENSG00000144452;ENSG00000064195;ENSG00000205213"
"B_Tumor","C5:GO:BP","GOBP_LAMELLIPODIUM_ORGANIZATION",86,0.208832286545747,0.832722902356798,0.735435918039373,0.964635041856367,NA,"ENSG00000158856;ENSG00000172725;ENSG00000071051;ENSG00000035403;ENSG00000197822;ENSG00000085733;ENSG00000158195;ENSG00000138443;ENSG00000129474;ENSG00000173156;ENSG00000101222;ENSG00000138379;ENSG00000124782;ENSG00000099204;ENSG00000160293;ENSG00000142627;ENSG00000141542;ENSG00000132970"
"B_Tumor","C5:GO:BP","GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",58,0.217254276330561,0.850563457626458,0.735604217356042,0.964635041856367,NA,"ENSG00000171105;ENSG00000162409;ENSG00000172531;ENSG00000178951;ENSG00000167965;ENSG00000142192;ENSG00000181722;ENSG00000138760;ENSG00000161999;ENSG00000108262;ENSG00000141564;ENSG00000213465;ENSG00000009950;ENSG00000242372;ENSG00000072062;ENSG00000113575;ENSG00000102468;ENSG00000189403;ENSG00000186951"
"B_Tumor","C5:GO:BP","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",449,0.20480300761527,0.748210564727721,0.735720032180209,0.964635041856367,NA,"ENSG00000177156;ENSG00000099968;ENSG00000110987;ENSG00000095002;ENSG00000161533;ENSG00000178567;ENSG00000010256;ENSG00000105373;ENSG00000099795;ENSG00000157954;ENSG00000176410;ENSG00000171105;ENSG00000125648;ENSG00000132376;ENSG00000005469;ENSG00000132825;ENSG00000158828;ENSG00000139112;ENSG00000162409;ENSG00000178209;ENSG00000175567;ENSG00000156510;ENSG00000117305;ENSG00000172531;ENSG00000178951;ENSG00000109390;ENSG00000126602;ENSG00000198754;ENSG00000121691;ENSG00000127948;ENSG00000167965;ENSG00000171604;ENSG00000171174;ENSG00000142192;ENSG00000204922;ENSG00000161513;ENSG00000187566;ENSG00000133116;ENSG00000099624;ENSG00000219607;ENSG00000050393;ENSG00000181722;ENSG00000142208;ENSG00000161999;ENSG00000143158;ENSG00000231989;ENSG00000005882;ENSG00000101911;ENSG00000136003;ENSG00000125611;ENSG00000140990;ENSG00000159399;ENSG00000132382;ENSG00000100994;ENSG00000049239;ENSG00000108262;ENSG00000168653;ENSG00000164951;ENSG00000110046;ENSG00000167792;ENSG00000111058;ENSG00000130770;ENSG00000165283;ENSG00000141564;ENSG00000185950;ENSG00000023228;ENSG00000151729;ENSG00000160211;ENSG00000118804;ENSG00000164916;ENSG00000067225"
